Legal name,full_address,Lat,Long
WEST CHILCOTIN MUSEUM & HISTORICAL SOCIETY,"POST OFFICE BOX 25, TATLA LAKE, BC, V0L1V0, CA",51.8699181,-124.5359643
PARKSVILLE LIONS HOUSING SOCIETY,"241A MOILLIET STREET, PARKSVILLE, BC, V9P1M8, CA",49.3169763,-124.3250273
IMAGINE 1 DAY INTERNATIONAL FOUNDATION,"SUITE 600 - 21 WATER STREET, VANCOUVER, BC, V6B1A1, CA",49.28377039999999,-123.1041064
NORTH SHUSWAP HEALTH CENTRE SOCIETY,"2-3874 SQUILAX-ANGLEMONT RD, SCOTCH CREEK, BC, V0E1M5, CA",50.9123291,-119.459
BC DAIRY HISTORICAL SOCIETY,"33385 TOWNSHIPLINE ROAD, ABBOTSFORD, BC, V4X1X9, CA",49.08948,-122.30007
FOOTPRINTS IN THE SAND FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
LITTLE FLOWER ACADEMY FOUNDATION,"4195 ALEXANDRA ST, VANCOUVER, BC, V6J4C6, CA",49.2483154,-123.1422764
SAYWARD COMMUNITY HEALTH SOCIETY,"PO BOX 33, 601 KELSEY WAY, SAYWARD, BC, V0P1R0, CA",50.3791407,-125.9597323
PURA VIDA FOUNDATION,"619 FRONT ST, NELSON, BC, V1L5V3, CA",49.4953219,-117.2940298
JAAJA'S HOME OF ANGELS SOCIETY,"96-32691 GARIBALDI DR, ABBOTSFORD, BC, V2T5T7, CA",49.0581639,-122.3187422
NORTHERN UGANDA DEVELOPMENT FOUNDATION (NUDF),"P.O. BOX 21096, SPRUCELAND R.P.P., PRINCE GEORGE, BC, V2M7A5, CA",53.9195758,-122.7832883
BARAKA COMMUNITY PARTNERSHIPS CANADA SOCIETY,"14844 OXENHAM AVE, WHITE ROCK, BC, V4B2H9, CA",49.0267717,-122.8110283
GRAHAM LEE FAMILY FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
PACIFIC SPIRIT FOUNDATION,"701 - 1155 ROBSON ST, VANCOUVER, BC, V6E1B5, CA",49.2856217,-123.1258592
VANCOUVER INTERNATIONAL HALLOWEEN FESTIVAL SOCIETY,"638 50TH AVE W, VANCOUVER, BC, V6P1A3, CA",49.2250676,-123.1193104
NARROW ROAD MINISTRIES,"55 - 15030 58 AVE, SURREY, BC, V3S9G3, CA",49.1083862,-122.8110995
OSKAR FOUNDATION,"1250-1500 WEST GEORGIA STREET, BOX 62, VANCOUVER, BC, V6G2Z6, CA",49.2900772,-123.1306778
ESQUIMALT FIRE FIGHTERS CHARITABLE FOUNDATION,"500 PARK PLACE, VICTORIA, BC, V9A6Z9, CA",48.4293852,-123.4151107
The River Foundation,"1800 - 510 GEORGIA ST W, VANCOUVER, BC, V6B0M3, CA",49.2809904,-123.1169992
STAND FOUNDATION,"1500 - 409 GRANVILLE STREET, VANCOUVER, BC, V6C1T2, CA",49.2854112,-123.1144148
BEACON OF HOPE FOR AFGHAN CHILDREN SOCIETY,"41 - 16127 87 AVE, SURREY, BC, V4N6R3, CA",49.1611133,-122.7844122
FAITH AND LOVE CHILDREN'S MINISTRY,"4519 222A ST, LANGLEY, BC, V2Z1B2, CA",49.08429,-122.60746
PROJECT HANDS SOCIETY,"PO BOX 543, LIONS BAY, BC, V0N2E0, CA",49.3349955,-123.0402998
Imladris Foundation,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
MUSTARD SEED IN PRINCE GEORGE COMMUNITY SERVICE ORGANIZATIONSOCIETY,"POST OFFICE BOX 741, PRINCE GEORGE, BC, V2L4T3, CA",53.9154638,-122.747749
OMAR AL-FAROOQ ISLAMIC FOUNDATION,"1250 - 1500 GEORGIA ST W, VANCOUVER, BC, V6G2Z6, CA",49.2900772,-123.1306778
SAANICH INLET LIFEBOAT SOCIETY,"POST OFFICE BOX 83, BRENTWOOD BAY, BC, V8M1R3, CA",48.58457500000001,-123.4215979
INDUSTRIAL AREAS FOUNDATION CANADA,"PO BOX 20094 RPO FAIRVIEW, VANCOUVER, BC, V5Z0C1, CA",49.24833599999999,-123.12095
THE STEVE NASH FOUNDATION,"1998 FERNDALE ROAD, NUMBER 4, VICTORIA, BC, V8N2Y6, CA",48.48890429999999,-123.3065087
ROSE OF SHARON FOUNDATION,"100-504 COTTONWOOD AVE, COQUITLAM, BC, V3J2R5, CA",49.25862,-122.89241
DENMAN ISLAND MEMORIAL SOCIETY,"6400 DENMAN ROAD, DENMAN ISLAND, BC, V0R1T0, CA",49.5347974,-124.7779603
STARFISH MINISTRIES,"5177 - 224TH STREET, LANGLEY, BC, V2Y2M5, CA",49.09647229999999,-122.6042447
NOAH LOGAN SOCIETY FOR THE ADVANCEMENT OF AFRICAN WOMEN AND CHILDREN,"22-5156 CORDOVA BAY ROAD, VICTORIA, BC, V8Y2X6, CA",48.523854,-123.3690675
CURES FOR KIDS FOUNDATION,"4960 DUNCLIFFE ROAD, RICHMOND BCCAV7E3N1, BC, V7E3N1, CA",49.1281635,-123.1706201
SALT SPRING ISLAND FARMLAND TRUST SOCIETY,"PO BOX 738 STN GANGES, SALT SPRING ISLAND, BC, V8K2W3, CA",48.8544259,-123.5005072
JSM CHARITABLE TRUST,"1859 OCEAN PARK ROAD, SURREY, BC, V4A3M2, CA",49.03588999999999,-122.87662
HOME FOR EVERY CHILD ADOPTION SOCIETY,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
POWELL RIVER DIVERSITY INITIATIVE SOCIETY,"103-4511 MARINE AVENUE, POWELL RIVER, BC, V8A2K5, CA",49.83803380000001,-124.527992
LASQUETI ISLAND NATURE CONSERVANCY,"11 MAIN ROAD, GENERAL DELIVERY, LASQUETI ISLAND, BC, V0R2J0, CA",49.4805435,-124.2471575
ECCLESIASTES FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
LUMARA GRIEF AND BEREAVEMENT CARE SOCIETY,"145 EAST COLUMBIA STREET, NEW WESTMINSTER, BC, V3L3W2, CA",49.2229404,-122.8931548
PUCKS POWERPLAY FOUNDATION,"9492 205B STREET, LANGLEY, BC, V1M1H9, CA",49.17526,-122.65275
NEPAL HOUSE SOCIETY,"7711 147A ST, SURREY, BC, V3S8Z4, CA",49.1431425,-122.8142997
R & M EYNHALLOW FOUNDATION,"203-815 HORNBY STREET, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
WEST CRESTON FIRE PROTECTION SOCIETY,"1348 WEST CRESTON ROAD, WEST CRESTON, BC, V0B1G7, CA",49.0902578,-116.6231573
INNER CITY SPORTS FOR KIDS SOCIETY,"2401-1188 QUEBEC ST, VANCOUVER, BC, V6A4B3, CA",49.27398489999999,-123.1010527
FINEDAY TRANSITION HOUSE SOCIETY,"1906 WEST 15TH AVENUE, VANCOUVER, BC, V5J2L3, CA",49.2578937,-123.1486074
VANCOUVER ISLAND MULTIPLE MYELOMA SUPPORT GROUP SOCIETY,"10910 DEEP COVE ROAD, NORTH SAANICH, BC, V8L5P9, CA",48.677856,-123.478618
WORLD MISSIONARY EVANGELISM CANADA,"POST OFFICE BOX 6088, FORT ST. JOHN, BC, V1J1Y6, CA",56.2467386,-120.8485194
CHILD OF MINE SOCIETY,"PO BOX 23064 RPO PLAZA, KELOWNA, BC, V1X7K7, CA",49.938103,-119.3772439
THE HARVEY AND JODY DALES FAMILY PHILANTHROPIC FOUNDATION,"508-1001 WEST BROADWAY, VANCOUVER, BC, V6H4B1, CA",49.2630606,-123.1155517
RILEY FOUNDATION,"2871 POINT GREY RD, VANCOUVER, BC, V6K1A7, CA",49.2713812,-123.169964
ISABEL SIMPSON HOSPITAL TRUST,"(THE CANADA TRUST CO.), PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
MOSAM CHARITABLE FOUNDATION,"610 - 700 PENDER ST W, VANCOUVER, BC, V6C1G8, CA",49.2847825,-123.1154358
PHILANTHROPIC LEADERSHIP FOUNDATION,"1250-1500 WEST GEORGIA STREET, POST OFFICE BOX 62, VANCOUVER, BC, V6G2Z6, CA",49.2900772,-123.1306778
WAI-ON FOUNDATION,"BOX 62, 1250-1500 WEST GEORGIA STREET, VANCOUVER, BC, V6G2Z6, CA",49.2900772,-123.1306778
DEVELOPING WORLD CONNECTIONS SOCIETY,"220-141 VICTORIA S, KAMLOOPS, BC, V2C1Z5, CA",50.6758428,-120.3378545
HOPE HAVEN CANADA MINISTRIES,"18362 - 94TH STREET, SURREY, BC, V4N4A6, CA",49.1730447,-122.7151809
BIODIVERSITY CENTRE FOR WILDLIFE STUDIES,"PO BOX 55053, 3825 CADBORO BAY ROAD, VICTORIA, BC, V8N6L8, CA",48.4608551,-123.2970165
VICTORIA DANDELION SOCIETY,"709 YATES ST, PO BOX 8648, VICTORIA, BC, V8W3S2, CA",48.42608569999999,-123.364318
THE TEKERA FOUNDATION,"5730 SHERWOOD BOULEVARD, DELTA, BC, V4L2C6, CA",49.0022791,-123.0651159
THE WOLVERTON FAMILY FOUNDATION,"PO BOX 48266, STN BENTALL CENTRE, VANCOUVER, BC, V7X1A1, CA",49.2863261,-123.1197682
CANADA COMFORTS SOCIETY,"120 - 1991 KALTASIN RD, SOOKE, BC, V9Z0B7, CA",48.3825215,-123.6872788
CHILLIWACK BOWLS OF HOPE SOCIETY,"1011 - 46361 YALE RD, CHILLIWACK, BC, V2P2P8, CA",49.17452309999999,-121.9430357
DEMEZEY MEMORIAL ABBEYFIELD LEGACY SOCIETY,"2980 SEAVIEW RD, VICTORIA, BC, V8N1L1, CA",48.4516903,-123.2762532
HELPING POINT CANADA SOCIETY,"1424 COMMERCIAL DRIVE, PO BOX 21653, VANCOUVER, BC, V5L3X9, CA",49.2717299,-123.0693109
GRAHAM & DARLENE CAMERON CHARITABLE TRUST,"2002-15152 RUSSELL AVENUE, WHITE ROCK, BC, V4B0A3, CA",49.029157,-122.8023331
THE VICTORIA STROKE RECOVERY ASSOCIATION,"1211 CLEARWATER PL, VICTORIA, BC, V9B0J2, CA",48.44359720000001,-123.5292409
Sondela Society,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
HERITAGE CHARITABLE FOUNDATION,"104 - 1675 HARWOOD ST, VANCOUVER, BC, V6G1Y1, CA",49.2848294,-123.1416077
PACIFIC SPINE RESEARCH & EDUCATION FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
OASIS SOCIETY FOR THE SPIRITUAL HEALTH OF VICTORIA,"1004 NORTH PARK ST, VICTORIA, BC, V8T1C6, CA",48.4299724,-123.355173
CHASING ZEBRA SOCIETY,"9460 SYMS ROAD, PRINCE GEORGE, BC, V2K5J2, CA",54.01497269999999,-122.8541783
CARING HANDS SOCIETY( CANADA),"SUITE 470-1090 HOMER STREET, VANCOUVER, BC, V6B2W9, CA",49.27642040000001,-123.1213038
GLOBAL GIVE SOCIETY,"#414-10186 155 STREET, SURREY, BC, V3R0R6, CA",49.187734,-122.7920273
REFORMED INTERNATIONAL MISSIONS (RIM) SOCIETY CANADA,"3602 - 10 STREET, VERNON, BC, V1T6S9, CA",50.268422,-119.245253
SOSKIN/SOFINE FOUNDATION,"802-181 ATHLETES WAY, VANCOUVER, BC, V5Y0E5, CA",49.2718905,-123.1089958
HOSPICE SOCIETY OF NORTH KOOTENAY LAKE,"POST OFFICE BOX 801, KASLO, BC, V0G1M0, CA",49.91424989999999,-116.9154503
DAVID CHARITABLE TRUST,"4551 MARKHAM ST, VICTORIA, BC, V8Z5N3, CA",48.4986147,-123.4035588
THE PETER YOUNG FOUNDATION,"1701 - 1166 ALBERNI ST, VANCOUVER, BC, V6E3Z3, CA",49.2861578,-123.1256058
WALLS & WELLS WORLD WIDE SOCIETY,"PO BOX 1703, FORT NELSON, BC, V0C1R0, CA",58.8050174,-122.697236
OLIVER KIWANIS SENIOR CITIZENS' HOUSING SOCIETY,"PO BOX 1466, OLIVER, BC, V0H1T0, CA",49.1823264,-119.550428
"THE KENNEDY FOUNDATION FOR CANCER, IMMUNOLOGY AND DEGENERATIVE DISEASES","PO BOX 371, LIONS BAY, BC, V0N2E0, CA",49.3349955,-123.0402998
THE WANTED CHILDREN FOUNDATION,"PO BOX 1035 RPO VEDDER, CHILLIWACK, BC, V2R3N7, CA",49.120906,-122.0039109
PADDLING FOR LIFE SOCIETY,"15 - 4020 SATURNA AVE, POWELL RIVER, BC, V8A5T4, CA",49.8244018,-124.5115428
THE CHARITREE FOUNDATION,"961 VILLAGE DRIVE, BOWEN ISLAND, BC, V0N1G1, CA",49.3768182,-123.3396379
THE CANADA GIVES HOPE FOUNDATION,"7750 GOVERNMENT ROAD, BURNABY, BC, V5A2C8, CA",49.25045,-122.93876
OAK BAY FIRE FIGHTERS CHARITABLE FOUNDATION,"1703 MONTEREY AVE, VICTORIA, BC, V8R5V6, CA",48.4291831,-123.3130464
BEAVERDELL COMMUNITY CLUB AND RECREATION COMMISION,"5841 HWY 33, P.O. BOX 114, BEAVERDELL, BC, V0H1A0, CA",49.434206,-119.088297
CANADIAN FRIENDS OF FUNDAMAYA ASSOCIATION,"4032 COAST MERIDIAN RD, PORT COQUITLAM, BC, V3B3P4, CA",49.2841434,-122.7556354
DR. NJENGA FOUNDATION CHARITY,"5841 - 138 STREET, SURREY, BC, V3X0C9, CA",49.1091959,-122.839758
COMMUNITY FUND OF FAITH,"4951 12TH AVENUE, DELTA, BC, V4M2A5, CA",49.02516230000001,-123.086613
GLOBAL AGENTS FOR CHANGE FOUNDATION,"3446 EUCLID AVE, VANCOUVER, BC, V5R5G4, CA",49.235587,-123.032095
GLOBAL AGENTS FOR CHANGE,"PO BOX 2947, VANCOUVER MAIN, VANCOUVER, BC, V6B3X4, CA",49.258649,-123.1017096
GLOBAL KINDNESS FOUNDATION,"205 - 11780 HAMMERSMITH WAY, RICHMOND, BC, V7A5E9, CA",49.1303219,-123.0993842
THE REALISTIC SUCCESS RECOVERY SOCIETY,"19-8289 121A ST, SURREY, BC, V3W1G6, CA",49.15384479999999,-122.887006
THE TRH FOUNDATION,"1122 KILMER RD, NORTH VANCOUVER, BC, V7K1R1, CA",49.3464495,-123.0428294
J C FROESE FOUNDATION,"1250-1500 GEORGIA ST W, VANCOUVER, BC, V6G2Z6, CA",49.2900772,-123.1306778
THE MORLEY GREENE FAMILY FOUNDATION,"SUITE 1550 - 1185 WEST GEORGIA, STREET, VANCOUVER, BC, V6E4C6, CA",49.2872573,-123.1247192
CLIMB AND CONQUER SOCIETY CANADA,"2-3180 ASH STREET, VANCOUVER, BC, V5Z3C9, CA",49.2571717,-123.1179468
LAND OF MAQUINNA CULTURAL SOCIETY,"100 OUWATIN ROAD, TSAXANA GOLD RIVER, BC, V0P1G0, CA",49.8038154,-126.071806
PACIFIC ANIMAL WELFARE SOCIETY,"330 E. 23RD STREET, NORTH VANCOUVER, BC, V7L3E5, CA",49.3301452,-123.06283
XAXE TENEW SACRED LAND SOCIETY,"22 LATESS ROAD, PO BOX 31, BRENTWOOD BAY, BC, V8M1R3, CA",48.5819143,-123.462366
CMAT CANADIAN MEDICAL ASSISTANCE TEAMS,"A - 2644 STEELE CRES, COURTENAY, BC, V9N0C8, CA",49.66814,-125.01155
MCGREGOR YOUNG FOUNDATION,"4032 PALMETTO PL, VICTORIA, BC, V8N1Y2, CA",48.46222940000001,-123.2784683
THE MERRIFIELD FAMILY FOUNDATION,"9-3151 LAKESHORE RD, SUITE 406, KELOWNA, BC, V1W3S9, CA",49.8606874,-119.4902996
CHILDHOOD OBESITY FOUNDATION (COF),"771A-2635 LAUREL ST, VANCOUVER, BC, V5Z1M9, CA",49.2620663,-123.125682
PORT MCNEILL MARINE RESCUE SOCIETY,"POST OFFICE BOX 970, PORT MCNEILL, BC, V0N2R0, CA",50.590142,-127.084755
COOL ARTS SOCIETY,"201 - 421 CAWSTON AVE, KELOWNA, BC, V1Y6Z1, CA",49.8913291,-119.4949721
A LIFE WELL LIVED FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
ERRIS VOLUNTEER FIRE ASSOCIATION,"RURAL ROUTE #1, SITE 17, COMP 1, PRINCETON, BC, V0X1W0, CA",50.6450794,-119.9078235
MARY AND GORDON CHRISTOPHER FOUNDATION,"850 - 1040 GEORGIA ST W, VANCOUVER, BC, V6E4H1, CA",49.28307969999999,-123.1201789
UTSS CHARITIES INTERNATIONAL,"303 - 15127 100 AVE, SURREY, BC, V3R0N9, CA",49.1853579,-122.8030907
KATESLEM YOUTH SOCIETY,"33138 MYRTLE AVE, MISSION, BC, V2V5W1, CA",49.14988659999999,-122.3067504
SEACLIFF FOUNDATION,"305-1788 5TH AVE W, VANCOUVER, BC, V6J1P2, CA",49.2669208,-123.1451891
NENAN DANE ZAA DEH ZONA FAMILY SERVICES SOCIETY,"10615 102 ST, FORT ST. JOHN, BC, V1J5L3, CA",56.2526059,-120.850228
WHEELER FAMILY FOUNDATION,"ST 481   1641 LONSDALE AVE, NORTH VANCOUVER, BC, V7M2H5, CA",49.3237748,-123.0726067
THE DUGOUT DROP-IN CENTRE SOCIETY,"59 POWELL ST, VANCOUVER, BC, V6A1E9, CA",49.2834624,-123.1026876
GABRIOLA HEALTH CARE FOUNDATION,"PO BOX 295, GABRIOLA, BC, V0R1X0, CA",49.1270238,-123.7774673
CZORNY STEWART FAMILY HEALTHCARE SOCIETY,"PO BOX 34042, RPO CLOVERSQUARE, SURREY, BC, V3S8C4, CA",49.1027382,-122.7298758
Stella's Voice Canada,"PO BOX 12145 RPO MURRAYVILLE, LANGLEY, BC, V2Y0M6, CA",49.08943300000001,-122.624709
SURREY HOMELESSNESS AND HOUSING SOCIETY,"13450 104 AVENUE, SURREY, BC, V3T1V8, CA",49.1913466,-122.8490126
THE TZEDAKAH PROJECT FOUNDATION,"1250-1500 W GEORGIA ST, VANCOUVER, BC, V6G2Z6, CA",49.2900772,-123.1306778
THE LOON FOUNDATION,"PO BOX 8, MADEIRA PARK, BC, V0N2H0, CA",49.5305532,-124.1613757
Horse Lake Training Centre,"5830 HORSE LAKE ROAD, 100 MILE HOUSE, BC, V0K2E3, CA",51.6153625,-121.2433978
SACKS FAMILY FOUNDATION,"1975 MCLEAN DRIVE, SACKS INDUSTRIAL CORP.,, VANCOUVER, BC, V5N3J7, CA",49.2671846,-123.0757076
SPENCE FAMILY FOUNDATION,"13364 COMBER WAY, SURREY, BC, V3W5V9, CA",49.1350939,-122.8541895
VANCOUVER ISLAND TRAIL ASSOCIATION,"2812 CADBORO BAY RD, VICTORIA, BC, V8R5J9, CA",48.44180189999999,-123.3128367
FRIENDS OF THE KEREMEOS SKATING RINK,"2649 MIDDLE BENCH RD, KEREMEOS, BC, V0X1N2, CA",49.2086596,-119.8062397
LAKE COUNTRY ART GALLERY SOCIETY,"10356A BOTTOM WOOD LAKE RD, LAKE COUNTRY, BC, V4V1T9, CA",50.032798,-119.4030345
THE BRITISH COLUMBIA LIBRARY TRUSTEES ASSOCIATION,"108 - 9865 140 ST, SURREY, BC, V3T4M4, CA",49.1817152,-122.8347616
SEA TO SKY INVASIVE SPECIES COUNCIL,"28-8119 MCKEEVERS PLACE, BOX 845, WHISTLER, BC, V0N1B8, CA",50.1486483,-122.9650136
FAITH IN OUR COMMUNITY SOCIETY,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
FIBROMYALGIA WELL SPRING FOUNDATION,"PO 1600, ALDERGROVE, BC, V4W2V1, CA",49.074393,-122.497708
GALIANO TRAILS SOCIETY,"415 WARBLER RD S, RR 1, GALIANO ISLAND, BC, V0N1P0, CA",48.8704017,-123.3305976
BABINE WATERSHED MONITORING TRUST,"103 - 4622 GREIG AVE, TERRACE, BC, V8G1M9, CA",54.51600860000001,-128.5885816
FOUNDATION FOR PUBLIC GOOD,"1500 WEST GEORGIA STREET, SUITE 1250   BOX 62, VANCOUVER, BC, V6G2Z6, CA",49.2900772,-123.1306778
FRESHWAVE MINISTRIES SOCIETY,"5469 2 AVE, DELTA, BC, V4M1E6, CA",49.0070602,-123.0724931
GAMBIER ISLAND COMMUNITY ASSOCIATION,"201 - 721 ANDY'S BAY RD, GAMBIER ISLAND, BC, V0N1V0, CA",49.4604074,-123.4361458
SPENCERCREO FOUNDATION,"4465 3RD AVE W, VANCOUVER, BC, V6R1M9, CA",49.2705878,-123.2078735
THE CRYSTAL GALA FOUNDATION,"32575 SIMON AVENUE, ABBOTSFORD, BC, V2T4W6, CA",49.0535889,-122.3217904
FOREST HISTORY ASSOCIATION OF BRITISH COLUMBIA,"482 DAVIS RD, LADYSMITH, BC, V9G1W1, CA",48.9688738,-123.7986554
THE ALLARD PRIZE FOUNDATION,"881 HELMCKEN ST, VANCOUVER, BC, V6Z1B1, CA",49.2793524,-123.1260954
KICKSTART FOUNDATION,"4254 WEST KING EDWARD AVENUE, VANCOUVER, BC, V6S1N3, CA",49.2493933,-123.2029133
AVERBACH FAMILY FOUNDATION,"800-1030 WEST GEORGIA STREET, VANCOUVER, BC, V6E3B9, CA",49.2845513,-123.1219209
ROTARY CLUB OF KELOWNA - OGOPOGO CHARITABLE SOCIETY,"PO BOX 25074 RPO MISSION, KELOWNA, BC, V1W3Y7, CA",49.809447,-119.3282969
VICTORIA FIRE FIGHTERS CHARITABLE FOUNDATION,"1234 YATES ST, VICTORIA, BC, V8V3M8, CA",48.425096,-123.347728
Squamish Historical Society,"P.O. BOX 191, SQUAMISH, BC, V8B0A2, CA",49.6989762,-123.152538
ABUNDANCE INSTITUTE,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
RALLY4LIFE FOUNDATION,"PO BOX 358, KASLO, BC, V0G1M0, CA",49.91424989999999,-116.9154503
WILLING HEARTS INTERNATIONAL SOCIETY - CANADA,"PO 838, 1641 LONSDALE AVE, NORTH VANCOUVER, BC, V7M2J5, CA",49.3237748,-123.0726067
JERICHO HILL LEGACY TRUST FUND,"PO BOX 50051 RPO SOUTH SLOPE, BURNABY, BC, V5J5G3, CA",49.2144754,-123.0023565
MAKE A CHANGE CANADA/ FAIRE UN CHANGEMENT CANADA,"P.O BOX 278, NELSON, BC, V1L5P9, CA",49.4929207,-117.2938563
VIEW ROYAL READING CENTRE,"266 ISLAND HWY, VICTORIA, BC, V9B1G5, CA",48.4540505,-123.4378687
ASPIRAL YOUTH PARTNERS ASSOCIATION,"120 6 ST NE, SALMON ARM, BC, V1E1H1, CA",50.70055079999999,-119.2781168
THE BELMONT FOUNDATION,"303-750 PENDER ST W, VANCOUVER, BC, V6C2T7, CA",49.2823299,-123.1110262
VANCOUVER PACIFIC HOUSING SOCIETY,"145 EAST CORDOVA ST, VANCOUVER, BC, V6A1K7, CA",49.2825557,-123.1005107
BRITANNIA COMMUNITY SERVICES FOUNDATION,"1661 NAPIER ST, VANCOUVER, BC, V5L4X4, CA",49.2754699,-123.0705918
TRUST UNDER THE WILL OF EVELYN CHRISTINE BYWORTH (THE COLLEGE TRUST),"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
OKANAGAN ADVOCACY AND RESOURCE SOCIETY,"4-3402 27 AVE, VERNON, BC, V1T1Z1, CA",50.26107030000001,-119.2776167
KINA SOCIAL VENTURES SOCIETY,"1501-2628 ASH ST., VANCOUVER, BC, V5Z4L2, CA",49.2620052,-123.1169273
VANCOUVER SYMPHONY FOUNDATION,"500 - 833 SEYMOUR ST, VANCOUVER, BC, V6B0G4, CA",49.2838552,-123.1138789
PARETO FOUNDATION,"121 SKY COURT, KELOWNA, BC, V1V3A2, CA",49.9285879,-119.4612834
SKOOKUMCHUCK HERITAGE SOCIETY,"16562 TIMBERLINE ROAD, MADEIRA PARK, BC, V0N2H4, CA",49.752183,-124.0106592
BARBARA TOSCZAK FOUNDATION,"PO 10085, PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
FRIENDS OF CHURN CREEK PROTECTED AREA SOCIETY,"PO BOX 4144, WILLIAMS LAKE, BC, V2G2V2, CA",52.128017,-122.1436779
THE DUNCANAFRICA SOCIETY,"105-9775 188 ST, SURREY, BC, V4N3N2, CA",49.1798027,-122.701657
TRUST UNDER THE WILL OF EVELYN CHRISTINE BYWORTH (THE CHURCH ARMY TRUST),"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
CLEARWATER AND DISTRICT HOSPICE SOCIETY,"249D GLEN RD, CLEARWATER, BC, V0E1N2, CA",51.6470108,-120.0717773
CORDOVA BAY 55 PLUS ASSOCIATION,"1- 5238 CORDOVA BAY RD., VICTORIA, BC, V8Y2L2, CA",48.5269442,-123.3696872
MAITLAND FAMILY FOUNDATION,"2440 CARDIGAN RD, VICTORIA, BC, V8R3S7, CA",48.4504777,-123.3063974
COMMUNITY CANCER CARE TEAM,"BOX 3776, SMITHERS, BC, V0J2N0, CA",54.782355,-127.1685541
ALMONER FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
MICHAEL H. LAWEE CHARITABLE TRUST,"TD PRIVATE CLIENT SERVICES, PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
CHARLFORD HOUSE FOUNDATION,"PO BOX 44077 RPO KENSINGTON, BURNABY, BC, V5B4Y2, CA",49.261791,-122.968197
RAVEN (RESPECTING ABORIGINAL VALUES AND ENVIRONMENTAL NEEDS),"509 - 620 VIEW ST, VICTORIA, BC, V8W1J6, CA",48.42575799999999,-123.366778
UMBRELLA FOUNDATION FOR ADDICTIONS AND MENTAL HEALTH,"8 - 415 DUNEDIN ST, VICTORIA, BC, V8T5G8, CA",48.4409077,-123.3758726
ARC FOUNDATION,"224 - 312 MAIN ST, VANCOUVER, BC, V6A2T2, CA",49.28206729999999,-123.0992001
AYNSLEY FAMILY CHARITABLE FOUNDATION,"301-1665 ELLIS ST, KELOWNA, BC, V1Y2B3, CA",49.8841851,-119.4932203
GENCON FOUNDATION,"501-426 BEACH CRES, VANCOUVER, BC, V6Z3E9, CA",49.2732295,-123.1284583
Grassroots Assistance in Rural Development Association,"35832 HEATHERSTONE PLACE, ABBOTSFORD, BC, V3G1E6, CA",49.0431604,-122.2321264
Mr. Lube Foundation / Fondation de M. Lube,"6900 GRAYBAR ROAD, UNIT 2330, RICHMOND, BC, V6W0A5, CA",49.1643042,-122.9890296
RUTLAND SENIOR CENTRE SOCIETY,"765 DODD ROAD, KELOWNA, BC, V1X5H1, CA",49.8976324,-119.380391
KINGSWAY FOUNDATION,"1800-510 W. GEORGIA ST, VANCOUVER, BC, V6B0M3, CA",49.2809904,-123.1169992
SPARTAN FOUNDATION,"BOX 31052 RPO THUNDERBIRD, LANGLEY, BC, V1M0A9, CA",49.1318603,-122.5441265
CANADIAN CELIAC ASSOCIATION BRITISH COLUMBIA,"2675 OAK ST, VANCOUVER, BC, V6H2K2, CA",49.2618151,-123.1269601
ABBEYFIELD HOUSES OF FORT ST JOHN 2006,"8112 96 AVE, FORT ST. JOHN, BC, V1J1J6, CA",56.2423757,-120.8118808
MILLENNIUM RELIEF AND DEVELOPMENT SERVICES (CANADA),"PO BOX 902, FORT LANGLEY, BC, V1M2S3, CA",49.165906,-122.5705149
CANADIAN-IRANIAN FOUNDATION,"P.O.BOX 91231, WEST VANCOUVER, BC, V7V3N6, CA",49.337749,-123.1775219
